id,owner_id,owner,explanation_text,completed,target_name,type,target_assigned_role,target_special_role
4253,4887,Drill Gnoos,"Make an example of Valentin Venentinich, the Security Officer. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",SUCCESS,Valentin Venentinich,/datum/objective/target/harm,Security Officer,""
4254,4887,Drill Gnoos,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
4255,4888,Hans Uberman,Steal a chief medical officer's jumpsuit.,SUCCESS,"",/datum/objective/steal,"",""
4256,4888,Hans Uberman,Steal a jetpack.,SUCCESS,"",/datum/objective/steal,"",""
4257,4888,Hans Uberman,Steal an RCD.,FAIL,"",/datum/objective/steal,"",""
4258,4888,Hans Uberman,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
4259,4889,Primary 7971,Survive in a host until the end of the round.,SUCCESS,"",/datum/objective/borer_survive,"",""
4260,4889,Primary 7971,Reproduce at least once.,SUCCESS,"",/datum/objective/borer_reproduce,"",""
4261,4889,Primary 7971,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
4262,4890,Secondary 3274,Survive in a host until the end of the round.,SUCCESS,"",/datum/objective/borer_survive,"",""
4264,4890,Secondary 3274,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
4265,4891,Secondary 1641,Survive in a host until the end of the round.,FAIL,"",/datum/objective/borer_survive,"",""
4266,4891,Secondary 1641,Reproduce at least once.,FAIL,"",/datum/objective/borer_reproduce,"",""
4267,4891,Secondary 1641,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
4268,4892,Tertiary 7558,Survive in a host until the end of the round.,SUCCESS,"",/datum/objective/borer_survive,"",""
4269,4892,Tertiary 7558,Reproduce at least once.,SUCCESS,"",/datum/objective/borer_reproduce,"",""
4270,4892,Tertiary 7558,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
4271,4893,Secondary 5690,Survive in a host until the end of the round.,FAIL,"",/datum/objective/borer_survive,"",""
4272,4893,Secondary 5690,Reproduce at least once.,FAIL,"",/datum/objective/borer_reproduce,"",""
4273,4893,Secondary 5690,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
4274,4894,Tertiary 6828,Survive in a host until the end of the round.,FAIL,"",/datum/objective/borer_survive,"",""
4275,4894,Tertiary 6828,Reproduce at least once.,FAIL,"",/datum/objective/borer_reproduce,"",""
4276,4894,Tertiary 6828,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
4277,4897,Alex Belov,"Make an example of Easton Dickinson, the Geneticist. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Easton Dickinson,/datum/objective/target/harm,Geneticist,""
4278,4897,Alex Belov,"Make an example of Myron Demetrios, the Head of Security. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",SUCCESS,Myron Demetrios,/datum/objective/target/harm,Head of Security,""
4279,4897,Alex Belov,Steal the captain's antique laser gun.,FAIL,"",/datum/objective/steal,"",""
4280,4897,Alex Belov,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
4281,4898,Juan Williis,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
4282,4911,Max Russell,"Make an example of Juan Williis, the Medical Intern. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",SUCCESS,Juan Williis,/datum/objective/target/harm,Medical Intern,""
4283,4911,Max Russell,"Make an example of Juan Williis, the Medical Intern. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",SUCCESS,Juan Williis,/datum/objective/target/harm,Medical Intern,""
4284,4911,Max Russell,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
4285,4939,King,Попытайтесь привести к победе Russian Mafia,FAIL,"",/datum/objective/gang/help_gang,"",""
4286,4939,King,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
4287,4940,Killoid,Попытайтесь привести к победе San Fierro Triad,FAIL,"",/datum/objective/gang/help_gang,"",""
4288,4940,Killoid,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
4289,4974,mouse (215),Steal an ablative armor vest.,FAIL,"",/datum/objective/steal,"",""
4290,4974,mouse (215),Steal a functional AI.,FAIL,"",/datum/objective/steal,"",""
4291,4974,mouse (215),Steal a chief medical officer's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
4292,4974,mouse (215),Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
4293,4975,Lion Remark,Steal a piece of corgi meat.,FAIL,"",/datum/objective/steal,"",""
4294,4975,Lion Remark,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
4295,4976,Primary 9305,Survive in a host until the end of the round.,SUCCESS,"",/datum/objective/borer_survive,"",""
4296,4976,Primary 9305,Reproduce at least once.,SUCCESS,"",/datum/objective/borer_reproduce,"",""
4297,4976,Primary 9305,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
4298,4977,Secondary 8463,Survive in a host until the end of the round.,SUCCESS,"",/datum/objective/borer_survive,"",""
4299,4977,Secondary 8463,Reproduce at least once.,FAIL,"",/datum/objective/borer_reproduce,"",""
4300,4977,Secondary 8463,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
4301,5033,Edwin Teagarden,"Make an example of Angelina Pavlina, the Detective. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Angelina Pavlina,/datum/objective/target/harm,Detective,""
4302,5033,Edwin Teagarden,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
4303,5034,Basilisk Rokko's,"Assassinate Rina Kotletova, the Medical Doctor.",SUCCESS,Rina Kotletova,/datum/objective/target/assassinate,Medical Doctor,""
4304,5034,Basilisk Rokko's,"Assassinate Edwin Teagarden, the Scientist.",SUCCESS,Edwin Teagarden,/datum/objective/target/assassinate,Scientist,Traitor
4305,5034,Basilisk Rokko's,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
4306,5035,Quri Oliqoomarra,Steal a chief medical officer's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
4307,5035,Quri Oliqoomarra,"Make an example of Shi'shi De She, the Security Officer. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Shi'shi De She,/datum/objective/target/harm,Security Officer,""
4308,5035,Quri Oliqoomarra,Steal the captain's antique laser gun.,FAIL,"",/datum/objective/steal,"",""
4309,5035,Quri Oliqoomarra,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
4310,5036,Sprinkledinkle,Steal a pair of magboots.,FAIL,"",/datum/objective/steal,"",""
4311,5036,Sprinkledinkle,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
4312,5060,Nathaniel Hall,Steal the golden fire extinguisher.,FAIL,"",/datum/objective/steal,"",""
4313,5060,Nathaniel Hall,"Make an example of Abdul Ali Rahman, the Bartender. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Abdul Ali Rahman,/datum/objective/target/harm,Bartender,Traitor
4314,5060,Nathaniel Hall,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
4315,5061,John Gardner,"Assassinate Abdul Ali Rahman, the Bartender.",SUCCESS,Abdul Ali Rahman,/datum/objective/target/assassinate,Bartender,Traitor
4316,5061,John Gardner,"Make an example of Romayne Aultman, the Shaft Miner. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Romayne Aultman,/datum/objective/target/harm,Shaft Miner,""
4317,5061,John Gardner,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
4318,5062,Abdul Ali Rahman,Put the head of Nathaniel Hall in biogel can and steal it.,FAIL,Nathaniel Hall,/datum/objective/target/dehead,Chaplain,Traitor
4319,5062,Abdul Ali Rahman,Steal a jetpack.,FAIL,"",/datum/objective/steal,"",""
4320,5062,Abdul Ali Rahman,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
4321,5063,Hudson Snail,Steal a chief engineer's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
4322,5063,Hudson Snail,"Make an example of Burildo, the Test Subject. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Burildo,/datum/objective/target/harm,Test Subject,""
4323,5063,Hudson Snail,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
4324,5176,Lea Loopy,Steal a chief engineer's jumpsuit.,SUCCESS,"",/datum/objective/steal,"",""
4325,5176,Lea Loopy,"Make an example of Roman Larum, the Security Cadet. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Roman Larum,/datum/objective/target/harm,Security Cadet,""
4326,5176,Lea Loopy,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
4327,5177,Buddy Begbie Jr.,Put the head of Ivan Huga in biogel can and steal it.,FAIL,Ivan Huga,/datum/objective/target/dehead,Chemist,""
4328,5177,Buddy Begbie Jr.,Steal 28 moles of phoron (full tank).,FAIL,"",/datum/objective/steal,"",""
4329,5177,Buddy Begbie Jr.,Steal a head of security's jumpsuit.,FAIL,"",/datum/objective/steal,"",""
4330,5177,Buddy Begbie Jr.,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
4331,5178,Vlad Cubovich,Absorb 2 compatible genomes.,FAIL,"",/datum/objective/absorb,"",""
4332,5178,Vlad Cubovich,"Assassinate Quri Oliqoomarra, the Chief Medical Officer.",FAIL,Quri Oliqoomarra,/datum/objective/target/assassinate,slime,""
4333,5178,Vlad Cubovich,Steal an RCD.,FAIL,"",/datum/objective/steal,"",""
4334,5178,Vlad Cubovich,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
4335,5179,Alfred Donkin,Absorb 3 compatible genomes.,FAIL,"",/datum/objective/absorb,"",""
4336,5179,Alfred Donkin,"Assassinate Thomas Geller, the Medical Doctor.",FAIL,Thomas Geller,/datum/objective/target/assassinate,Medical Doctor,""
4337,5179,Alfred Donkin,Steal the captain's antique laser gun.,FAIL,"",/datum/objective/steal,"",""
4338,5179,Alfred Donkin,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
4339,5180,Adam Sommer,Absorb 3 compatible genomes.,FAIL,"",/datum/objective/absorb,"",""
4340,5180,Adam Sommer,"Assassinate Igor Korotkov, the Janitor.",FAIL,Igor Korotkov,/datum/objective/target/assassinate,Janitor,""
4341,5180,Adam Sommer,Steal an RCD.,FAIL,"",/datum/objective/steal,"",""
4342,5180,Adam Sommer,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
4343,5181,Ruben Foster,"Assassinate Alan Ward, the Xenoarchaeologist.",SUCCESS,Alan Ward,/datum/objective/target/assassinate,Xenoarchaeologist,""
4344,5181,Ruben Foster,Steal the hypospray.,FAIL,"",/datum/objective/steal,"",""
4345,5181,Ruben Foster,Steal an RCD.,FAIL,"",/datum/objective/steal,"",""
4346,5181,Ruben Foster,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
4347,5184,Jose Butterfill,Steal the captain's antique laser gun.,FAIL,"",/datum/objective/steal,"",""
4348,5184,Jose Butterfill,"Make an example of Alexander Sell, the Botanist. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Alexander Sell,/datum/objective/target/harm,Botanist,""
4349,5184,Jose Butterfill,"Assassinate Edward Brown, the Chef.",FAIL,Edward Brown,/datum/objective/target/assassinate,Chef,""
4350,5184,Jose Butterfill,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
4351,5185,Primary 3974,Survive in a host until the end of the round.,FAIL,"",/datum/objective/borer_survive,"",""
4352,5185,Primary 3974,Reproduce at least once.,FAIL,"",/datum/objective/borer_reproduce,"",""
4353,5185,Primary 3974,Escape on the shuttle or an escape pod alive and free.,FAIL,"",/datum/objective/escape,"",""
4354,5199,Oldman Kirsan,Capture someone.,SUCCESS,"",/datum/objective/abductee/capture,"",""
4355,5200,Vincent Harshman,"Replace all the floor tiles with carpeting, wooden boards, or grass.",SUCCESS,"",/datum/objective/abductee/floors,"",""
4356,5203,Richard Reed,Conduct a ritual to summon an elder god.,SUCCESS,"",/datum/objective/abductee/summon,"",""
4357,5204,Sheryl Fly,You have been enlightened. This knowledge must not escape. Ensure nobody else can become enlightened.,SUCCESS,"",/datum/objective/abductee/prevent,"",""
4358,5204,Sheryl Fly,Steal all monkeys.,SUCCESS,"",/datum/objective/abductee/steal,"",""
4359,5205,Rube Williams,Conduct a seance with the spirits of the afterlife.,SUCCESS,"",/datum/objective/abductee/ghosts,"",""
4360,5206,Ruslan Orudjov,You are pregnant and soon due. Find a safe place to deliver your baby.,SUCCESS,"",/datum/objective/abductee/pragnant,"",""
4361,5207,Bryan James,This is a secret social experiment conducted by Nanotrasen. Convince the crew that this is the truth.,SUCCESS,"",/datum/objective/abductee/social_experiment,"",""
4362,5208,Myron Demetrios,Capture someone.,SUCCESS,"",/datum/objective/abductee/capture,"",""
4363,5209,Nick Fox,Convince the crew that you are a paraplegic.,SUCCESS,"",/datum/objective/abductee/cannotmove,"",""
4364,5210,Dragan Sheshel,"Assassinate Vincent Harshman, the Geneticist.",SUCCESS,Vincent Harshman,/datum/objective/target/assassinate,Geneticist,Abducted
4365,5210,Dragan Sheshel,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
4366,5211,Koudi Cooper,Steal a pair of magboots.,SUCCESS,"",/datum/objective/steal,"",""
4367,5211,Koudi Cooper,Escape on the shuttle or an escape pod alive and free.,SUCCESS,"",/datum/objective/escape,"",""
4368,5215,Danny Moon,Absorb 3 compatible genomes.,SUCCESS,"",/datum/objective/absorb,"",""
4369,5215,Danny Moon,"Assassinate Viktor Rootcrop, the Atmospheric Technician.",SUCCESS,Viktor Rootcrop,/datum/objective/target/assassinate,Atmospheric Technician,""
4370,5215,Danny Moon,Steal an ablative armor vest.,SUCCESS,"",/datum/objective/steal,"",""
4371,5215,Danny Moon,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
4372,5216,Eric Isaman,Absorb 2 compatible genomes.,SUCCESS,"",/datum/objective/absorb,"",""
4373,5216,Eric Isaman,"Assassinate Greg Phillips, the Virologist.",SUCCESS,Greg Phillips,/datum/objective/target/assassinate,Virologist,""
4374,5216,Eric Isaman,Steal the captain's pinpointer.,SUCCESS,"",/datum/objective/steal,"",""
4375,5216,Eric Isaman,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
4376,5217,Natalia Koneva,Absorb 2 compatible genomes.,SUCCESS,"",/datum/objective/absorb,"",""
4377,5217,Natalia Koneva,"Assassinate Lion Remark, the Test Subject.",SUCCESS,Lion Remark,/datum/objective/target/assassinate,Test Subject,""
4378,5217,Natalia Koneva,Steal a hand teleporter.,SUCCESS,"",/datum/objective/steal,"",""
4379,5217,Natalia Koneva,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
4380,5218,Russell Lauffer,Absorb 2 compatible genomes.,SUCCESS,"",/datum/objective/absorb,"",""
4381,5218,Russell Lauffer,"Assassinate Lion Remark, the Test Subject.",SUCCESS,Lion Remark,/datum/objective/target/assassinate,Test Subject,""
4382,5218,Russell Lauffer,Steal a nasa voidsuit.,SUCCESS,"",/datum/objective/steal,"",""
4383,5218,Russell Lauffer,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
4384,5220,Slayer Shadow,"Make an example of Michael Langston, the Janitor. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Michael Langston,/datum/objective/target/harm,Janitor,""
4385,5220,Slayer Shadow,"Make an example of Gennady Whiteman, the Security Officer. Break one of their bones, detach one of their limbs or disfigure their face. Make sure they're alive when you do it.",FAIL,Gennady Whiteman,/datum/objective/target/harm,Security Officer,""
4386,5220,Slayer Shadow,Stay alive until the end.,SUCCESS,"",/datum/objective/survive,"",""
4387,5221,BallBreaker III,Steal the golden fire extinguisher.,FAIL,"",/datum/objective/steal,"",""
4388,5221,BallBreaker III,Steal an RCD.,FAIL,"",/datum/objective/steal,"",""
4389,5221,BallBreaker III,Steal a pair of magboots.,FAIL,"",/datum/objective/steal,"",""
4390,5221,BallBreaker III,Stay alive until the end.,FAIL,"",/datum/objective/survive,"",""
4391,5222,Houdini the Spiral King,"Assassinate Adam Pears, the Medical Intern.",FAIL,Adam Pears,/datum/objective/target/assassinate,Medical Intern,""
4392,5222,Houdini the Spiral King,"Assassinate Boremir Smirnov, the Station Engineer.",SUCCESS,Boremir Smirnov,/datum/objective/target/assassinate,Station Engineer,""
